72734,SAULT STE. MARIE,MI,US,46.48,-84.37
72741,PARK FALLS,WI,US,45.93,-90.45
72743,MARQUETTE,MI,US,46.53,-87.55
72744,IRONWOOD,MI,US,46.53,-90.13
72745,DULUTH,MN,US,46.83,-92.18
72747,INTERNATIONAL FALLS,MN,US,48.57,-93.38
72753,FARGO,ND,US,46.9,-96.8
72755,BEMIDJI,MN,US,47.5,-94.93
72757,DEVIL'S LAKE,ND,US,48.12,-98.87
72758,DEVIL'S LAKE,ND,US,48.1,-98.87
72764,BISMARCK,ND,US,46.78,-100.75
72767,WILLISTON,ND,US,48.18,-103.63
72768,GLASGOW,MT,US,48.22,-106.62
72772,HELENA,MT,US,46.6,-112
72773,MISSOULA,MT,US,46.92,-114.08
72775,GREAT FALLS,MT,US,47.48,-111.37
72776,GREAT_FALLS,MT,US,47.46,-111.38
72777,HAVRE,MT,US,48.55,-109.77
72779,KALISPELL,MT,US,48.3,-114.27
72781,YAKIMA,WA,US,46.57,-120.53
72783,LEWISTON,ID,US,46.38,-117.02
72784,HANFORD,WA,US,46.57,-119.58
72785,SPOKANE,WA,US,47.62,-117.53
72786,SPOKANE,WA,US,47.7,-117.6
72788,WALLA WALLA,WA,US,46.1,-118.28
72789,OMAK,WA,US,48.42,-119.53
72791,ASTORIA,OR,US,46.15,-123.88
72792,OLYMPIA,WA,US,46.97,-122.9
72793,SEATTLE-TACOMA,WA,US,47.45,-122.3
72797,QUILLAYUTE,WA,US,47.95,-124.55
74002,ABERDEEN AFB,MD,US,39.47,-76.07
74004,YUMA_PRVG_GROUNDS_&,AZ,US,32.5,-114.4
74206,MCCHORD AFB,WA,US,47.15,-122.48
74207,FT. LEWIS,WA,US,47.08,-122.58
74370,FORT_DRUM/WHEELER,NY,US,44.05,-75.73
74389,GRAY,ME,US,43.89,-70.26
74392,BRUNSWICK NAS,ME,US,43.88,-69.93
74455,QUAD CITIES,IA,US,41.61,-90.57
74460,MARSEILLES,IL,US,41.37,-88.68
74486,NEW YORK/KENNEDY,NY,US,40.65,-73.78
74492,BLUE HILL,NY,US,42.22,-71.12
74494,CHATHAM,MA,US,41.67,-69.97
74506,ALAMEDA NAS,CA,US,37.78,-122.31
74509,MOFFET NAS,CA,US,37.41,-122.05
74516,TRAVIS AFB,CA,US,38.26,-121.93
74520,MILFORD,UT,US,38.26,-113.01
74531,AIR_FORCE_ACADEMY,CO,US,38.97,-104.82
74560,LINCOLN,IL,US,40.15,-89.34
74570,WRIGHT PATTERSON AFB,OH,US,39.83,-84.05
74594,ANDREWS AFB,MD,US,38.81,-76.85
74598,LANGLEY AFB,VA,US,37.08,-76.35
74611,BICYCLE_LAKE_(AAF)&,CA,US,35.28,-116.62
74612,CHINA LAKE NAF,CA,US,35.68,-117.68
74619,SUPERIOR_VLLY_GNRY,CA,US,36.33,-117.1
74671,BOWLING GREEN,KY,US,36.96,-86.43
74693,FORT BRAGG,NC,US,35.13,-78.93
74702,LEMOORE NAS,CA,US,36.33,-119.95
74724,GILA_BEND_(AAF),AZ,US,32.88,-112.72
74732,HOLLOMAN AFB,NM,US,32.85,-106.1
74740,JUNCTION,TX,US,30.5,-99.77
74754,ENGLAND AFB,LA,US,31.31,-92.55
74755,CLAIBORNE_RNG_(AFS),LA,US,31.13,-92.57
74775,TYNDALL AFB,FL,US,30.06,-85.58
74777,HURLBURT FIELD,FL,US,30.41,-86.68
74788,MACDILL AFB,FL,US,27.85,-82.5
74790,SHAW AFB,SC,US,33.96,-80.48
74791,MYRTLE BEACH AFB,SC,US,33.68,-78.93
74794,CAPE CANAVERAL,FL,US,28.47,-80.55
